,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
887,John Mallari,"5776 Fitzgerald Extensions Suite 899
North Maryville, ID 08564",8.649788397, Adm-clerical,f,12.0,0.272568679,123.78125,14.93500465,0.0,98.48752936,-0.07603708099999999,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",251305.0,0.0,45.52076063, >50K,2.557692308,40.0,0.0, Federal-gov
888,Ronald Fugate,"2207 Victoria Shoals Apt. 799
Hillmouth, KY 73837",14.84069287, Sales,F,10.0,-0.678237359,,12.48720744,0.0,245.9667931,0.006418516,"White|United-States
Some-college -- Never-married|Unmarried",29261.0,0.0,62.49656192, <=50K,1.015886288,50.0,0.0, Private
889,Craig Smith,"474 Blake Prairie Suite 918
New Lisachester, MO 43844",7.888129571, Tech-support,f,13.0,0.7267648959999999,96.375,16.51331552,3137.0,78.15227741,0.4276908270000001,"Asian-Pac-Islander|?
Bachelors -- Married-civ-spouse|Husband",258276.0,0.0,42.77959502, <=50K,2.903010033,40.0,0.0, Private
890,Bernard Zhong,"495 Andrea Grove
Roblesville, AZ 05867",8.416524292, Prof-specialty,f,13.0,0.524338903,91.953125,19.59117072,0.0,76.96434128,0.44357630200000003,"White|United-States
Bachelors -- Married-civ-spouse|Husband",296450.0,0.0,46.39030397, <=50K,2.764214047,40.0,0.0, Private
891,Brooks Kelley,"22410 Vaughn Passage Apt. 010
Port Joseph, CO 85237",9.736878098, Craft-repair,f,9.0,-0.340443564,131.0625,16.68290443,0.0,103.1815577,-0.24163437899999998,"White|United-States
HS-grad -- Divorced|Unmarried",169995.0,0.0,54.61008807, <=50K,1.908026756,40.0,0.0, Private
892,Wayne Pullen,"02705 Sheila Shoals Suite 800
Michelleberg, KY 63437",11.44668289, Adm_clerical,f,9.0,1.24360488,104.7890625,14.31062945,0.0,153.0117113,0.23875623199999998,"White|?
HS-grad -- Never-married|Not-in-family",164190.0,0.0,38.67829098, <=50K,1.656354515,38.0,0.0, Private
893,Kerry Cotton,"48336 Kristin Lake Suite 645
Lisaland, IN 67677",-0.014069783999999998, Machine-op-inspct,f,7.0,18.53141618,21.015625,67.25000775,0.0,-0.8117794429999999,4.452062155,"White|United-States
11th -- Married-civ-spouse|Husband",302847.0,1.0,45.07406828, <=50K,121.30602009999998,40.0,0.0, Private
894,Pedro Sayle,"8864 Taylor Shoal
Stevenhaven, WA 77253",8.357816892, Prof-specialty,f,14.0,0.18655437100000002,112.2734375,21.30684992,0.0,73.43365677,0.20106591,"White|United-States
Masters -- Married-civ-spouse|Husband",285747.0,0.0,42.33953436, >50K,2.93729097,60.0,1977.0, State-gov
895,Lindsey Perza,"214 William Crest
South Carla, MD 34432",7.016073444, Sales,F,9.0,-0.179131975,97.34375,22.64760775,0.0,53.65912908,0.48306259799999995,"White|United-States
HS-grad -- Married-civ-spouse|Husband",206139.0,0.0,53.94723079999999, >50K,3.730769231,40.0,0.0, Private
896,Oscar Reynolds,"776 Guerrero Lock
Lake Erin, NY 53271",12.58963283, Transport-moving,f,6.0,-0.04725435099999999,115.7421875,12.48034783,0.0,193.7999811,0.25163020199999997,"White|United-States
10th -- Never-married|Not-in-family",107164.0,0.0,48.49456253, >50K,1.367056856,50.0,2559.0, Self-emp-inc
897,Stanley Evans,"76871 Holmes Wells
Josephview, MI 63399",9.054940066, Other-service,f,9.0,-0.20799621399999998,,21.19753292,0.0,89.80470168,0.902298752,"Black|United-States
HS-grad -- Married-civ-spouse|Wife",115602.0,0.0,63.86202626, <=50K,3.1187290969999997,40.0,0.0, Private
898,Bert Fowler,"83987 Smith Mall
Port Cynthia, NY 01518",3.301562763, Prof_specialty,f,14.0,8.663949457000001,,48.22508869,0.0,10.74474943,2.314699831,"Amer-Indian-Eskimo|United-States
Masters -- Married-civ-spouse|Husband",35211.0,1.0,37.98003947, <=50K,17.06856187,40.0,0.0, Local-gov
899,Paul Duguay,"186 Nicholas Isle
Salazarville, DC 51245",8.798181993, Sales,f,6.0,0.6091501979999999,,14.86322289,0.0,102.4007629,0.273867188,"White|United-States
10th -- Married-civ-spouse|Husband",122493.0,0.0,44.67718139, >50K,2.5125418059999998,40.0,1887.0, Self-emp-not-inc
900,Frederick Goodman,"13769 Collins Rest
Mejiaside, SD 99287",7.302736717999999, Sales,f,6.0,0.29516361,99.0390625,18.85216129,0.0,62.55797098,0.326099549,"White|United-States
10th -- Married-civ-spouse|Husband",108510.0,0.0,46.36580137, <=50K,3.2801003339999997,65.0,0.0, Private
901,Bobby Wetzel,"1653 Wilson Isle Apt. 318
Lake Nathanchester, TN 71730",9.120845475, Adm-clerical,t,9.0,0.488896579,133.078125,14.97789324,0.0,103.87687109999999,0.042732840999999994,"White|United-States
HS-grad -- Never-married|Own-child",221480.0,0.0,43.49005083, <=50K,2.276755853,40.0,0.0, Private
902,James Moore,"552 Ellis Lodge
Brookshaven, GA 30774",9.16900674, Exec-managerial,f,13.0,0.459237028,115.234375,14.039397699999999,0.0,115.06240659999999,0.48604115299999995,"White|?
Bachelors -- Divorced|Not-in-family",201310.0,0.0,43.49218399, <=50K,2.336956522,40.0,0.0, Private
903,Freddie Saunders,"00690 Sarah Court
Andrewmouth, IN 93625",8.242887469, Sales,f,10.0,-0.623684985,137.2578125,26.79633674,0.0,67.9801424,-0.35521397600000004,"White|United-States
Some-college -- Married-civ-spouse|Husband",73471.0,0.0,54.74446977, <=50K,3.795986622,50.0,0.0, Private
904,Darwin Dishon,"17924 Lee Mountains
Carlsonbury, IL 93757",-0.842091068, Sales,f,13.0,0.537036396,121.8515625,81.77937495,0.0,-1.157197306,0.20705385,"White|United-States
Bachelors -- Married-civ-spouse|Husband",266119.0,0.0,40.39126798, <=50K,126.39548500000001,40.0,0.0, Private
905,Martin Zimmerman,"132 Bentley Street
Gutierrezside, IN 05894",0.285843093, Other-service,f,10.0,5.222868449,81.0078125,84.41051951,0.0,-1.314893301,1.729321514,"White|United-States
Some-college -- Married-spouse-absent|Other-relative",301526.0,1.0,39.88822196, <=50K,97.56187291,40.0,0.0, State-gov
906,James Granda,"265 Jermaine Village
Jeremytown, NJ 78915",6.3577749610000005, Exec-managerial,f,14.0,0.564448044,,23.11838786,0.0,43.62178497,0.039003095,"White|United-States
Masters -- Divorced|Not-in-family",107682.0,0.0,41.49057966, >50K,4.206521738999999,40.0,0.0, Private
907,Dave Fraire,"6402 Williams Plain Apt. 825
Freemanland, NH 29523",6.2809679360000015, Transport-moving,f,10.0,0.992498221,104.625,26.14248565,0.0,41.95784428,0.34746730299999995,"White|United-States
Some-college -- Married-civ-spouse|Husband",304504.0,0.0,39.93275598, >50K,4.75083612,45.0,1887.0, Private
908,Edwin Briscoe,"5991 Daniel Land Apt. 921
Holtmouth, NY 32621",8.840564093, Adm-clerical,f,9.0,-1.122244271,114.78125,23.32251209,0.0,79.29626711,0.21114803,"Black|United-States
HS-grad -- Never-married|Unmarried",218542.0,0.0,64.41163248, <=50K,2.779264214,40.0,0.0, State-gov
909,Edward Woodard,"9976 Perez Trail Apt. 273
Davidport, NC 80553",4.654391145, Exec-managerial,f,13.0,-0.42871523100000003,,42.50155107,0.0,19.74584977,0.209388541,"Asian-Pac-Islander|Philippines
Bachelors -- Never-married|Own-child",154422.0,0.0,55.29469832, <=50K,8.77173913,40.0,0.0, Private
910,Clarence Wyatt,"813 Valerie Field Suite 618
West Brandonchester, MT 82219",-0.067089321, Sales,F,9.0,51.99356481,26.859375,87.30678407,0.0,-1.300859747,6.856928736,"White|United-States
HS-grad -- Married-civ-spouse|Wife",168139.0,1.0,26.33786912, <=50K,115.90217390000001,40.0,0.0, Private
911,Michael Shadrick,"365 Peterson Plains
South Emily, WV 73216",10.84504278, Craft-repair,f,7.0,0.7496906309999999,109.0078125,16.22242302,0.0,130.7823626,0.472429669,"White|United-States
11th -- Married-civ-spouse|Husband",299050.0,0.0,41.78189203, <=50K,1.7909699000000001,60.0,0.0, Private
912,Larry Hastings,"PSC 5570, Box 2217
APO AP 22025",10.06417647, Farming-fishing,f,9.0,-0.329046296,133.9765625,17.83814958,0.0,108.2407414,-0.125244006,"White|United-States
HS-grad -- Married-civ-spouse|Husband",309311.0,0.0,51.02396264, <=50K,2.015886288,40.0,0.0, Private
913,Quinton Mathis,"0445 Johnson Landing
Rachelberg, ID 93214",16.83460195, Craft-repair,f,10.0,0.210545399,,10.04188859,0.0,366.9681808,0.269217904,"White|United-States
Some-college -- Divorced|Not-in-family",99374.0,0.0,49.06842122, <=50K,1.040133779,40.0,0.0, Private
914,Louis Stallworth,"476 Kevin Tunnel
Jenniferton, VT 33302",10.4503698, Machine-op-inspct,f,13.0,7.864373369,57.5546875,16.778354800000002,0.0,121.6933137,2.740055523,"White|United-States
Bachelors -- Married-civ-spouse|Husband",120074.0,1.0,4624.337936, >50K,2.285117057,50.0,0.0, Private
915,Jeffrey Cohen,"8481 Donna Bypass
East Kevintown, HI 77579",10.50891351, Sales,f,3.0,1.6726030230000002,107.796875,17.34095012,0.0,120.44323659999999,0.510415259,"White|Mexico
5th-6th -- Married-civ-spouse|Husband",231037.0,1.0,41.56270853, <=50K,1.9105351169999998,40.0,0.0, Private
916,Luis Munn,"7276 Reginald Summit
Stephaniechester, NM 27053",15.76360865, ?,FALSE,10.0,0.14863109900000002,135.2890625,12.57791669,594.0,269.2622083,0.041443795,"Other|United-States
Some-college -- Never-married|Own-child",66695.0,0.0,47.05202446, <=50K,1.0050167220000001,35.0,0.0, ?
917,Richard Vargas,"79011 Lori Point
New Juanland, OR 99480",9.481163882, Sales,f,10.0,-0.10763249400000001,127.890625,13.01828915,0.0,135.0764025,-0.296714236,"Asian-Pac-Islander|Philippines
Some-college -- Married-civ-spouse|Husband",215917.0,0.0,49.80512561, <=50K,2.3586956519999998,40.0,0.0, Private
918,Royce Criss,"USS Jones
FPO AE 74919",14.71706507, Transport-moving,f,10.0,-0.038709454,146.2265625,10.86929135,7298.0,281.40161689999996,-0.047821727,"White|United-States
Some-college -- Married-civ-spouse|Husband",89587.0,0.0,-4616.820721, >50K,1.22909699,45.0,0.0, Private
919,Jason Prince,"84312 Brandy Tunnel
Port Sheliaside, MD 94979",5.376841692, Exec-managerial,f,9.0,0.458142375,"??
",24.70887477,0.0,30.93481785,0.24920236199999998,"White|United-States
HS-grad -- Never-married|Own-child",168138.0,0.0,45.04534865, <=50K,5.115384615,40.0,0.0, Private
920,Elmer Durante,"5786 Clark Garden
Johnbury, ID 62249",13.098375500000001, Other-service,f,3.0,0.20256624199999998,105.2734375,12.31092376,0.0,210.43374440000002,0.388639904,"Asian-Pac-Islander|Philippines
5th-6th -- Widowed|Other-relative",106910.0,0.0,50.42300982, <=50K,1.382107023,19.0,0.0, Private
921,Jason Scott,"944 Robertson Lake Suite 401
Timothymouth, IA 63532",1.958834549, Craft-repair,f,13.0,31.80896164,13.109375,55.13577534,0.0,3.4760165310000004,5.597915884,"White|United-States
Bachelors -- Married-civ-spouse|Husband",329603.0,1.0,35.37836432, >50K,34.36956522,40.0,1902.0, Private
922,Alonzo Rodgers,"Unit 8917 Box 8236
DPO AP 90222",8.119596923, Sales,f,10.0,-0.129476736,116.515625,18.6473181,0.0,75.13682982,0.157648749,"White|United-States
Some-college -- Divorced|Unmarried",168837.0,0.0,-4932.02203, <=50K,2.884615385,40.0,0.0, Private
923,Harold Lampman,"089 Joshua Common
Jamieton, RI 84470",5.18946858, Transport-moving,f,9.0,1.030503125,80.5625,34.7942156,0.0,27.10132095,1.2937502840000001,"White|United-States
HS-grad -- Married-civ-spouse|Husband",141875.0,1.0,57.41444042, <=50K,7.617892977,40.0,0.0, Local-gov
924,William Joecks,"089 Sherry Hollow Suite 058
Brianberg, CT 07546",6.151730832999999, Adm-clerical,f,13.0,1.237165118,143.25,27.47977354,0.0,39.52776428,-0.229588505,"White|United-States
Bachelors -- Never-married|Own-child",122272.0,0.0,37.80645613, <=50K,4.9590301,35.0,0.0, Private
925,Robert Luneau,"199 Hall Track Suite 901
South Kimberly, AL 52267",5.188311815, Sales,f,13.0,4.466385406000001,75.640625,28.61053698,0.0,28.56533857,1.073438012,"White|United-States
Bachelors -- Never-married|Not-in-family",383306.0,0.0,-3433.719157, <=50K,6.118729097,40.0,0.0, Private
926,Santos Pope,"94941 Hill Dam Suite 110
West Madison, LA 02289",5.826356351, ?,f,11.0,2.03239405,,30.85202449,0.0,34.41622786,0.964594183,"White|France
Assoc-voc -- Divorced|Not-in-family",160776.0,1.0,42.53293115, <=50K,5.764214047,40.0,0.0, ?
927,Tyler Edwards,"08347 Simon Roads
Armstrongberg, OK 71033",7.9339427439999985, Sales,F,9.0,0.540444945,124.515625,16.03333162,0.0,80.38369698,0.361288491,"White|United-States
HS-grad -- Never-married|Not-in-family",177287.0,0.0,45.62602471, <=50K,2.806020067,38.0,0.0, Private
928,Jesse Mcdaniel,"1133 Barnett Shoals Suite 213
Carolineport, PA 43837",3.038336624, Exec-managerial,f,9.0,12.23893195,60.90625,49.19678537,0.0,8.807048962,2.416911299,"White|United-States
HS-grad -- Married-civ-spouse|Husband",198211.0,1.0,31.41343201, <=50K,18.09531773,40.0,0.0, Private
929,Don Holmes,"0328 Ryan Rest Suite 777
Lake Terri, RI 00598",12.3738797, Exec-managerial,f,14.0,-0.274906828,137.4609375,14.29986593,0.0,172.8077629,-0.072711561,"White|United-States
Masters -- Married-civ-spouse|Husband",125417.0,0.0,48.24982227, >50K,1.420568562,42.0,0.0, Self-emp-not-inc
930,Kurt Swanson,"9492 Philip Burgs Suite 190
New Lucaston, WI 61668",11.34267084, Transport-moving,f,9.0,0.011762756999999999,111.25,15.61419519,0.0,142.4140298,0.23238532,"White|United-States
HS-grad -- Never-married|Own-child",179681.0,0.0,46.34466663, <=50K,1.6596989969999998,37.0,0.0, Local-gov
931,Michael Larson,"79264 Harris Lane
Garciamouth, CT 08890",4.914791961000001, Prof-specialty,f,13.0,0.818220506,150.0625,25.73571406,0.0,26.46176929,-0.327481721,"White|United-States
Bachelors -- Never-married|Not-in-family",198197.0,0.0,42.05219042, >50K,5.9088628760000015,55.0,0.0, Private
932,Matthew Arsenault,"3128 Jennifer Mountain Apt. 483
Melissaville, VA 80736",10.59644076, Craft-repair,f,10.0,-0.29778215199999997,115.46875,20.75411451,0.0,113.93035379999999,0.102520507,"White|United-States
Some-college -- Married-civ-spouse|Husband",263561.0,0.0,50.83535579, >50K,2.050167224,60.0,0.0, Private
933,Alonzo Sturm,"349 Joshua Stravenue
New Russellbury, DE 88061",6.023659277, Other-service,f,10.0,1.906458489,114.7890625,28.89609791,0.0,39.1251656,0.343036371,"White|United-States
Some-college -- Never-married|Own-child",186720.0,0.0,3849.242059, <=50K,5.889632107000001,50.0,0.0, Private
934,Clarence Pierre,"70308 Rebecca Plaza Suite 169
Moorefort, AZ 93774",11.55787839, Craft-repair,f,8.0,-0.22053967800000002,,13.32328208,0.0,164.6115865,0.249388921,"White|United-States
12th -- Married-civ-spouse|Husband",42924.0,0.0,50.30358762, <=50K,1.823578595,45.0,0.0, Private
935,Toby Sims,"564 Perez Spur Apt. 715
Lake Monica, KS 48257",0.23714692, Protective-serv,F,9.0,16.54454213,,65.976393,0.0,-0.338388229,3.7992285839999997,"White|United-States
HS-grad -- Married-civ-spouse|Husband",194097.0,1.0,34.89823025, <=50K,88.93394649,40.0,0.0, Private
936,David Thomas,"212 Danny Street Apt. 589
West Andrewfurt, SD 90759",4.647485967, Transport-moving,f,9.0,0.830748769,??,29.52086482,0.0,22.20304685,-0.352699205,"White|United-States
HS-grad -- Married-civ-spouse|Husband",141545.0,0.0,4218.6898139999985, <=50K,6.826086957,45.0,1902.0, Private
937,Joan Miner,"PSC 7948, Box 9311
APO AA 43614",7.13637797, Machine-op-inspct,f,9.0,-0.215082566,135.4296875,26.39735521,0.0,52.54085714,0.07122941099999999,"White|United-States
HS-grad -- Married-civ-spouse|Husband",58582.0,0.0,50.05320351, <=50K,4.039297659,40.0,0.0, Private
938,Edward Perry,"8117 Merritt Drive Apt. 027
Michaelport, MA 57432",14.18013696, Other-service,f,9.0,-0.087225555,,11.59043105,0.0,242.8677525,0.083099139,"Black|?
HS-grad -- Never-married|Not-in-family",144593.0,0.0,50.90935704, <=50K,1.098662207,40.0,0.0, Private
939,Nicolas Perez,"120 Christopher Lights Suite 145
Orozcomouth, WA 40776",0.791076439, Exec_managerial,f,13.0,37.23975995,,71.44373868,0.0,-0.186095272,5.72382902,"White|United-States
Bachelors -- Divorced|Not-in-family",181553.0,1.0,28.976728899999998, <=50K,87.57357859999998,55.0,0.0, Private
940,Melvin Merson,"227 Sanders Brooks
Carneyshire, WA 69911",12.17772024, Other-service,f,4.0,0.185061615,113.421875,11.93416376,0.0,202.24170039999998,0.325759969,"White|United-States
7th-8th -- Never-married|Own-child",35305.0,0.0,48.21219526, <=50K,1.813545151,7.0,0.0, Private
941,Michael Escobedo,"648 Brittany Coves Apt. 841
Hawkinston, CT 41344",3.535591746, Prof-specialty,f,14.0,0.346785774,117.296875,43.09432943,0.0,11.26242266,0.120159565,"White|United-States
Masters -- Married-civ-spouse|Wife",117496.0,0.0,-5065.20544, >50K,12.05016722,40.0,0.0, Local-gov
942,Shannon Soehl,"699 Melissa Brook Suite 423
Archershire, RI 66679",-0.9755618220000001, Transport-moving,f,10.0,-0.734093041,118.203125,77.32444191,0.0,-0.915136066,0.012487668,"Black|United-States
Some-college -- Married-civ-spouse|Husband",286750.0,0.0,56.37685132, <=50K,126.78929769999999,40.0,0.0, Private
943,Robert Wood,"6529 Amanda Meadows
Marthaland, MS 31892",4.660334543, Prof-specialty,f,13.0,-0.15532479300000002,136.609375,34.71456816,0.0,21.83535806,0.134794533,"Asian-Pac-Islander|United-States
Bachelors -- Married-civ-spouse|Husband",112847.0,0.0,49.17447165, <=50K,8.107859532,40.0,0.0, Federal-gov
944,Roger Brewer,"PSC 9352, Box 3242
APO AP 15285",1.142132668, Exec-managerial,FALSE,13.0,3.713695014,65.1640625,76.74473482,0.0,0.006204286999999999,1.9908297830000001,"White|United-States
Bachelors -- Married-civ-spouse|Husband",125784.0,1.0,50.64564044, <=50K,56.56354515,40.0,0.0, Private
945,Jason Tyson,"787 Monica Isle Apt. 362
New Samuelchester, DC 49452",9.699838062000001, Craft-repair,f,9.0,2.541426843,88.1796875,14.67942059,0.0,115.644574,0.45054802299999996,"White|United-States
HS-grad -- Married-civ-spouse|Husband",194901.0,0.0,36.19790084, <=50K,2.035117057,45.0,0.0, Private
946,William Morago,"609 Matthew Causeway Apt. 234
Lake Victoriamouth, KY 04432",-0.17231326600000002, Craft_repair,f,9.0,0.514568365,,87.40858427,8614.0,-1.484623852,0.39496001,"Black|United-States
HS-grad -- Divorced|Not-in-family",176893.0,0.0,-4770.361120000001, >50K,114.7575251,44.0,0.0, Private
947,Raymundo Marceau,"993 Heather View
Carolynhaven, UT 99182",9.227441538999999, Sales,f,13.0,0.8030689040000001,115.0390625,15.15637246,0.0,107.22473190000001,0.17606032,"White|United-States
Bachelors -- Never-married|Unmarried",223212.0,0.0,45.24178143, <=50K,2.33361204,40.0,0.0, Self-emp-not-inc
948,Douglas Cooper,"17383 Michael Forks Apt. 573
Lancefort, UT 98733",11.76356092, Other-service,f,9.0,0.376293448,109.609375,16.08636358,0.0,150.6053622,0.27830447199999997,"Asian-Pac-Islander|United-States
HS-grad -- Married-civ-spouse|Husband",84737.0,0.0,43.57128397, >50K,1.575250836,35.0,0.0, Local-gov
949,Gary Diehl,"PSC 5561, Box 1986
APO AE 99076",6.375726293, Adm-clerical,f,9.0,0.068817226,129.6015625,21.94332597,0.0,45.33585520000001,0.278880759,"White|United-States
HS-grad -- Never-married|Own-child",198822.0,0.0,4891.947143, <=50K,4.089464883,35.0,0.0, Private
950,Ron Fontaine,"33515 Stone Port
West Jenniferport, HI 97319",22.98170094, Exec-managerial,FALSE,13.0,0.202784095,107.1875,8.917346773,0.0,596.8352106000001,0.166867404,"White|United-States
Bachelors -- Married-civ-spouse|Husband",110355.0,0.0,-4681.174899000001, >50K,0.512541806,40.0,0.0, Private
951,Larry Maloney,"36565 Butler Extensions Suite 557
Wiseberg, WI 68105",9.021101189, Handlers-cleaners,f,6.0,1.5364216080000002,84.6796875,15.43432804,0.0,105.29619380000001,0.504917799,"White|United-States
10th -- Never-married|Own-child",260797.0,0.0,39.86460162, <=50K,2.652173913,23.0,0.0, Private
952,Manuel Trombley,"1525 Henry Station Suite 174
East Marcshire, OH 09773",14.92906941, Handlers-cleaners,f,5.0,-0.15408586300000002,134.84375,11.19071551,0.0,276.34817680000003,-0.09157280699999999,"White|United-States
9th -- Divorced|Unmarried",188199.0,0.0,54.28015255, <=50K,1.1948160540000001,40.0,0.0, Private
